Station,easting,northing,Vs30,Std,q
CPT_3824_measurement_num_0,1576534.86,5182896.36,180.5,,5
CPT_38250_measurement_num_0,1576356.3,5185033.53,169.92,,5
CPT_38252_measurement_num_0,1576960.87,5184878.04,188.29,,5
CPT_38253_measurement_num_0,1574903.41,5181120.19,176.02,,5
CPT_38254_measurement_num_0,1575414.89,5177520.61,175.04,,5
CPT_38257_measurement_num_0,1575345.78,5177731.6,165.69,,5
CPT_38258_measurement_num_0,1575624.74,5177941.74,181.68,,5
CPT_38259_measurement_num_0,1578963.25,5176885.96,160.97,,5
CPT_38261_measurement_num_0,1576184.18,5186281.67,181.46,,5
CPT_38264_measurement_num_0,1571909.2,5182353.89,156.56,,5
CPT_38271_measurement_num_0,1571646.31,5183090.67,140.68,,5
CPT_38272_measurement_num_0,1571658.85,5183087.95,139.44,,5
CPT_38273_measurement_num_0,1571665.94,5183074.98,134.83,,5
CPT_3828_measurement_num_0,1575927.84,5186195.92,173.18,,5
CPT_3829_measurement_num_0,1576126.07,5182193.07,180.44,,5
CPT_38306_measurement_num_0,1571603.34,5182735.54,140.33,,5
CPT_38327_measurement_num_0,1569739.41,5179521.13,152.74,,5
CPT_38328_measurement_num_0,1571902.55,5180270.26,164.72,,5
CPT_38329_measurement_num_0,1571931.4,5180270.71,168.03,,5
CPT_3832_measurement_num_0,1576486.48,5182076,177.81,,5
CPT_38334_measurement_num_0,1571194.45,5182854.42,161.37,,5
CPT_38337_measurement_num_0,1571178.67,5182840.02,161.37,,5
CPT_38338_measurement_num_0,1571539.41,5182924.96,143.39,,5
CPT_38340_measurement_num_0,1571520.14,5182933.32,146.8,,5
CPT_3834_measurement_num_0,1576489.11,5182056.24,173.89,,5
CPT_3836_measurement_num_0,1571719.2,5182668.61,147.17,,5
CPT_3837_measurement_num_0,1576595.3,5182118.83,177,,5
CPT_3838_measurement_num_0,1571807.29,5182505.52,145.67,,5
CPT_38397_measurement_num_0,1571351.98,5179598.01,163.01,,5
CPT_3839_measurement_num_0,1576728.79,5182342.34,179.69,,5
CPT_38402_measurement_num_0,1579699.17,5177395.99,184.65,,5
CPT_38403_measurement_num_0,1574599.25,5178461.15,158.65,,5
CPT_38404_measurement_num_0,1574604.5,5178482.49,154.17,,5
CPT_38405_measurement_num_0,1574299.45,5177894.05,167.99,,5
CPT_38407_measurement_num_0,1575267.96,5178137.57,169.5,,5
CPT_3840_measurement_num_0,1571798.85,5182482.34,157.34,,5
CPT_38413_measurement_num_0,1574625.18,5181480.2,175.9,,5
CPT_38415_measurement_num_0,1572236.01,5181823.93,163.25,,5
CPT_38419_measurement_num_0,1576887.36,5183469.44,176.91,,5
CPT_3841_measurement_num_0,1571830.53,5182314.12,146.68,,5
CPT_38427_measurement_num_0,1574402.74,5178513.94,162.52,,5
CPT_3842_measurement_num_0,1571792.1,5182125.07,150.21,,5
CPT_38438_measurement_num_0,1570054.09,5178445.76,151.76,,5
CPT_38442_measurement_num_0,1572066.55,5183041.56,165.87,,5
CPT_38443_measurement_num_0,1572083.03,5183045.74,171.66,,5
CPT_38444_measurement_num_0,1572067.87,5183054.79,163.99,,5
CPT_3845_measurement_num_0,1576727.85,5182326.8,163.94,,5
CPT_3846_measurement_num_0,1571276.05,5182123.68,151.96,,5
CPT_3847_measurement_num_0,1571234.65,5182333.24,151.77,,5
CPT_3848_measurement_num_0,1576662.37,5182201.38,177.72,,5
CPT_38511_measurement_num_0,1575740.14,5191278.62,181.85,,5
CPT_38513_measurement_num_0,1575726.34,5191289.01,174.56,,5
CPT_38516_measurement_num_0,1573561.38,5181839.49,165.89,,5
CPT_38517_measurement_num_0,1573554.06,5181852.35,173.57,,5
CPT_3851_measurement_num_0,1576755.18,5182302.06,178.09,,5
CPT_38531_measurement_num_0,1572364.66,5182771.92,179.98,,5
CPT_38536_measurement_num_0,1572068.1,5183118.31,166.41,,5
CPT_38538_measurement_num_0,1572060.06,5183106.4,165.99,,5
CPT_3853_measurement_num_0,1576590.3,5181970.75,171.6,,5
CPT_38549_measurement_num_0,1572303.77,5182719.36,168.61,,5
CPT_3854_measurement_num_0,1576372.04,5181723.7,181.26,,5
CPT_38554_measurement_num_0,1576712.29,5182826.13,176.99,,5
CPT_38555_measurement_num_0,1576712.7,5182849.13,173.82,,5
CPT_38556_measurement_num_0,1575833.67,5183257.83,175.49,,5
CPT_38563_measurement_num_0,1571698.54,5182069.03,141.89,,5
CPT_3856_measurement_num_0,1576414.51,5181759.75,180.21,,5
CPT_38575_measurement_num_0,1575398.87,5185902.14,167.43,,5
CPT_38576_measurement_num_0,1575385.83,5185906.98,160.21,,5
CPT_3857_measurement_num_0,1576445.15,5181740.42,176.52,,5
CPT_3858_measurement_num_0,1576322.48,5181640.65,183.5,,5
CPT_38591_measurement_num_0,1571961,5181568,165.28,,5
CPT_3859_measurement_num_0,1576762.53,5181513.96,179.27,,5
CPT_38603_measurement_num_0,1572105.21,5182297.95,177.99,,5
CPT_38604_measurement_num_0,1572554.41,5183261.03,190.66,,5
CPT_38605_measurement_num_0,1572558.71,5183237.94,179.38,,5
CPT_38616_measurement_num_0,1571307.55,5182797.26,162.76,,5
CPT_38618_measurement_num_0,1572577.93,5181972.6,177.11,,5
CPT_38619_measurement_num_0,1572593.84,5181976.89,172.81,,5
CPT_3861_measurement_num_0,1576911.01,5182217.52,172.98,,5
CPT_38622_measurement_num_0,1575864.31,5181523.75,182.88,,5
CPT_38623_measurement_num_0,1572387.16,5181486.05,168.03,,5
CPT_38625_measurement_num_0,1576378.79,5184961.09,159.67,,5
CPT_38626_measurement_num_0,1571046.55,5183129.99,155.44,,5
CPT_38628_measurement_num_0,1574082.93,5181045.78,163.32,,5
CPT_3862_measurement_num_0,1576525.82,5185141.54,186.18,,5
CPT_38638_measurement_num_0,1572443.88,5181844.34,167.53,,5
CPT_38639_measurement_num_0,1577008.03,5184257.93,187.71,,5
CPT_38640_measurement_num_0,1577025.76,5184273.98,173.8,,5
CPT_38647_measurement_num_0,1574123.62,5185177.14,168.5,,5
CPT_38649_measurement_num_0,1576436.78,5183594.6,161.37,,5
CPT_38653_measurement_num_0,1575947.35,5186151.45,169.86,,5
CPT_38654_measurement_num_0,1578728,5177384,176.33,,5
CPT_38655_measurement_num_0,1578725,5177414,170.86,,5
CPT_38668_measurement_num_0,1575932.43,5186162.5,172.9,,5
CPT_38674_measurement_num_0,1569915.7,5181565.84,151.77,,5
CPT_38677_measurement_num_0,1570792.95,5183175.38,162.83,,5
CPT_38693_measurement_num_0,1575685.34,5186457.25,176.66,,5
CPT_38694_measurement_num_0,1575673.69,5186456.32,181.12,,5
CPT_3870_measurement_num_0,1576353.02,5185145.51,183.96,,5
CPT_3874_measurement_num_0,1576670.07,5185294.71,185.58,,5
CPT_3876_measurement_num_0,1576578.17,5185143.21,184.53,,5
CPT_38770_measurement_num_0,1570344.08,5180538.77,183.97,,5
CPT_3878_measurement_num_0,1576592.35,5185179.65,184.36,,5
CPT_38817_measurement_num_0,1575433.09,5186053.42,180.54,,5
CPT_38818_measurement_num_0,1575439.29,5186062.54,168.65,,5
CPT_38819_measurement_num_0,1575451.58,5186062.59,168.65,,5
CPT_3881_measurement_num_0,1576542.72,5185654.28,178.61,,5
CPT_38821_measurement_num_0,1570842.26,5182945.52,169.2,,5
CPT_38826_measurement_num_0,1572342.03,5182163.11,184.75,,5
CPT_38827_measurement_num_0,1572342.34,5182186.76,186.35,,5
CPT_38837_measurement_num_0,1575674.1,5186120.81,166.64,,5
CPT_38838_measurement_num_0,1575673,5186132.25,171.89,,5
CPT_38844_measurement_num_0,1571751.26,5182662.87,140.74,,5
CPT_38849_measurement_num_0,1576099.75,5185892.78,174.96,,5
CPT_38850_measurement_num_0,1576091.7,5185902.64,172.27,,5
CPT_38851_measurement_num_0,1576090.82,5185923.4,168.39,,5
CPT_3887_measurement_num_0,1576742.07,5183818.79,177.31,,5
CPT_388_measurement_num_0,1570884.19,5181087.42,144.82,,5
CPT_3897_measurement_num_0,1576552.92,5183376.23,180.03,,5
CPT_389_measurement_num_0,1571106.22,5181055.67,132.11,,5
CPT_3901_measurement_num_0,1570349.01,5182987.02,152.67,,5
CPT_3902_measurement_num_0,1576830.46,5183537.34,169.72,,5
CPT_3903_measurement_num_0,1576631.51,5183698.57,178.15,,5
CPT_3905_measurement_num_0,1576797.78,5183379.48,173.5,,5
CPT_3907_measurement_num_0,1576712.24,5183496.02,179.94,,5
CPT_3909_measurement_num_0,1576815.26,5183755.48,179.5,,5
CPT_3912_measurement_num_0,1576670.71,5183771.05,177.13,,5
CPT_3914_measurement_num_0,1576637.87,5183400.2,175.2,,5
CPT_3917_measurement_num_0,1569967.48,5182703.23,158.24,,5
CPT_3920_measurement_num_0,1570180.37,5183919.55,155.56,,5
CPT_3921_measurement_num_0,1578320.17,5180874.86,191.34,,5
CPT_3922_measurement_num_0,1576648.76,5184523.59,179.54,,5
CPT_3924_measurement_num_0,1576909.54,5184642.08,188.81,,5
CPT_3926_measurement_num_0,1576666.6,5183535.8,175.94,,5
CPT_3927_measurement_num_0,1576722.58,5183786.81,188.8,,5
CPT_3928_measurement_num_0,1576732.54,5183200.81,174.65,,5
CPT_3929_measurement_num_0,1576628.01,5183831.65,171.54,,5
CPT_3930_measurement_num_0,1576774.66,5183230.88,180.98,,5
CPT_3931_measurement_num_0,1576554.03,5183326.26,171.55,,5
CPT_3932_measurement_num_0,1576739.56,5183220.45,172.01,,5
CPT_3934_measurement_num_0,1577057.63,5183844.1,185.53,,5
CPT_3935_measurement_num_0,1577162.3,5184346.14,181.12,,5
CPT_3937_measurement_num_0,1576672.6,5184440.06,178.42,,5
CPT_3939_measurement_num_0,1576601.5,5184367.62,170.45,,5
CPT_3941_measurement_num_0,1576692.26,5184280.02,174.87,,5
CPT_3944_measurement_num_0,1576703.47,5184374.05,168.14,,5
CPT_3949_measurement_num_0,1576597.03,5184028.54,178.79,,5
CPT_3955_measurement_num_0,1572361.9,5183169.34,183.17,,5
CPT_3957_measurement_num_0,1576583.8,5183893.61,173.39,,5
CPT_3958_measurement_num_0,1576517.1,5183844.99,177.64,,5
CPT_3959_measurement_num_0,1576534.21,5184002.34,176.77,,5
CPT_3960_measurement_num_0,1576339.25,5184139.42,182.54,,5
CPT_3965_measurement_num_0,1572205.45,5182561.01,171.29,,5
CPT_3966_measurement_num_0,1576274.63,5183943.68,164.58,,5
CPT_3975_measurement_num_0,1576395.79,5184134.88,171.15,,5
CPT_397_measurement_num_0,1570614.23,5180868.39,137.29,,5
CPT_3986_measurement_num_0,1576557.69,5183673.22,176.92,,5
CPT_39884_measurement_num_0,1576659.01,5185720.27,179.15,,5
CPT_39885_measurement_num_0,1576636.86,5185717.75,175.34,,5
CPT_39887_measurement_num_0,1576211.06,5186203.03,176.69,,5
CPT_39889_measurement_num_0,1576234.19,5186204.78,179.12,,5
CPT_39890_measurement_num_0,1576236.01,5186192.79,181.52,,5
CPT_39898_measurement_num_0,1574715.03,5184023.37,182,,5
CPT_39899_measurement_num_0,1574714.32,5184040.36,172.57,,5
CPT_39901_measurement_num_0,1574906.08,5181703.27,185.15,,5
CPT_39902_measurement_num_0,1574923.76,5181708.11,185.62,,5
CPT_39904_measurement_num_0,1575440.61,5177797.36,171.95,,5
CPT_3990_measurement_num_0,1576338.39,5183498.76,162.65,,5
CPT_3992_measurement_num_0,1576470.61,5183641.23,177.4,,5
CPT_3993_measurement_num_0,1577123.11,5182942.77,181.26,,5
CPT_3994_measurement_num_0,1576627.8,5184909.13,176.58,,5
CPT_3995_measurement_num_0,1576646.71,5184922.13,171.52,,5
CPT_3996_measurement_num_0,1576811.59,5184944.58,189.43,,5
CPT_3997_measurement_num_0,1576714.49,5185064.68,179.54,,5
CPT_3998_measurement_num_0,1576726.38,5184514.31,166.73,,5
CPT_399_measurement_num_0,1571136.38,5180771.79,159.58,,5
CPT_3_measurement_num_0,1576509.81,5182249.26,166.6,,5
CPT_40002_measurement_num_0,1934361.08,5608797.43,178.68,,5
CPT_40046_measurement_num_0,1934168.85,5620219.43,183.49,,5
CPT_40048_measurement_num_0,1934207.9,5620192.42,163.56,,5
CPT_4006_measurement_num_0,1572600.39,5181667.71,181.44,,5
CPT_40072_measurement_num_0,1933783.15,5619694.5,199.05,,5
CPT_40074_measurement_num_0,1933798.77,5619817.73,203.01,,5
CPT_40075_measurement_num_0,1933789.28,5619775.5,208.22,,5
CPT_40076_measurement_num_0,1933816.72,5619767.83,202.85,,5
CPT_40091_measurement_num_0,1570024.49,5183455.58,145.61,,5
CPT_40100_measurement_num_0,1573812.9,5182484.74,191.14,,5
CPT_40107_measurement_num_0,1576475.93,5185600.8,172.83,,5
CPT_40108_measurement_num_0,1576472,5185615.33,172.21,,5
CPT_40109_measurement_num_0,1576482.98,5185620.26,153.4,,5
CPT_40114_measurement_num_0,1572455.56,5181992.21,170.96,,5
CPT_40115_measurement_num_0,1572456.41,5182002.09,170.96,,5
CPT_40116_measurement_num_0,1572431.1,5182004.66,168.3,,5
CPT_40118_measurement_num_0,1575940.91,5182115.41,177.06,,5
CPT_40119_measurement_num_0,1575942.57,5182126.42,166.47,,5
CPT_4011_measurement_num_0,1572312.06,5181620.87,160.61,,5
CPT_40120_measurement_num_0,1575932.6,5182135.38,178.29,,5
CPT_40121_measurement_num_0,1575923.47,5182132.68,175.09,,5
CPT_4012_measurement_num_0,1572289.21,5181480.69,172.68,,5
CPT_40133_measurement_num_0,1571387.02,5182755.95,154.02,,5
CPT_4014_measurement_num_0,1572563.22,5181481.05,179.07,,5
CPT_4015_measurement_num_0,1571922.66,5181832.97,155.47,,5
CPT_40168_measurement_num_0,1572427.8,5182673.67,162.8,,5
CPT_40171_measurement_num_0,1575272.13,5191617.53,171.38,,5
CPT_40173_measurement_num_0,1575299.16,5191618.41,175.49,,5
CPT_40200_measurement_num_0,1573875.83,5182121.7,173.98,,5
CPT_40201_measurement_num_0,1573880.12,5182098.18,172.68,,5
CPT_40221_measurement_num_0,1571681,5181917,149.06,,5
CPT_40222_measurement_num_0,1571711,5181917,147.02,,5
CPT_40224_measurement_num_0,1575199,5177872,171.73,,5
CPT_40225_measurement_num_0,1575176,5177853,174.23,,5
CPT_40226_measurement_num_0,1576524.19,5186325.85,187.5,,5
CPT_40227_measurement_num_0,1575592.47,5185770.46,170.1,,5
CPT_40228_measurement_num_0,1576092.18,5186657.17,179.49,,5
CPT_40229_measurement_num_0,1576401.59,5185745.8,176.23,,5
CPT_4022_measurement_num_0,1572722.16,5182119.63,172.75,,5
CPT_40241_measurement_num_0,1569988.38,5187802.98,130.28,,5
CPT_40256_measurement_num_0,1570283.06,5187883.47,124.4,,5
CPT_4027_measurement_num_0,1572690.8,5182125.3,176.41,,5
CPT_40282_measurement_num_0,1571306.46,5187283.52,147.53,,5
CPT_40283_measurement_num_0,1571289.21,5187268.45,140.08,,5
CPT_40288_measurement_num_0,1571351.3,5187315.14,157.46,,5
CPT_4028_measurement_num_0,1572658.3,5181919.55,163.32,,5
CPT_40296_measurement_num_0,1576614.08,5185735.22,176.43,,5
CPT_40297_measurement_num_0,1576608.33,5185761.18,182.85,,5
CPT_402_measurement_num_0,1571524.9,5180817.99,164.89,,5
CPT_40307_measurement_num_0,1574706.54,5181593.57,171.51,,5
CPT_40309_measurement_num_0,1574692.16,5181570.52,168,,5
CPT_4030_measurement_num_0,1571859.15,5182383.42,150.35,,5
CPT_40310_measurement_num_0,1574649.19,5180512.18,177.43,,5
CPT_40311_measurement_num_0,1574648.58,5180524.62,181.19,,5
CPT_40312_measurement_num_0,1574657.78,5180527.76,178.3,,5
CPT_40313_measurement_num_0,1574985.24,5181151.26,174.62,,5
CPT_40314_measurement_num_0,1574978.38,5181147.9,173.11,,5
CPT_40315_measurement_num_0,1574967.91,5181161.86,168.83,,5
CPT_40316_measurement_num_0,1576542.23,5186117.34,179.18,,5
CPT_40317_measurement_num_0,1576540.33,5186128.66,180.16,,5
CPT_40318_measurement_num_0,1576520.57,5186111.49,172.35,,5
CPT_40319_measurement_num_0,1576702.04,5185718.97,176.45,,5
CPT_4031_measurement_num_0,1571978.88,5182066.27,156.68,,5
CPT_40320_measurement_num_0,1576714.39,5185726.46,168.87,,5
CPT_40321_measurement_num_0,1576721.3,5185715.26,176.54,,5
CPT_40334_measurement_num_0,1572613.48,5180706.55,164.28,,5
CPT_40335_measurement_num_0,1572614.4,5180699,174.62,,5
CPT_40336_measurement_num_0,1572599.73,5180690.39,173.59,,5
CPT_40337_measurement_num_0,1572599.28,5180702.72,163.8,,5
CPT_40340_measurement_num_0,1575355.94,5182363.74,167.37,,5
CPT_40341_measurement_num_0,1575362.28,5182376.42,165.06,,5
CPT_40346_measurement_num_0,1575375.99,5178150.63,156.78,,5
CPT_40348_measurement_num_0,1575350.25,5178142.21,168.83,,5
CPT_4034_measurement_num_0,1571926.12,5182232.98,152.85,,5
CPT_40353_measurement_num_0,1572682,5204020,200.82,,5
CPT_40354_measurement_num_0,1570635,5182349,181.99,,5
CPT_40358_measurement_num_0,1576218.92,5185628.21,172.3,,5
CPT_40359_measurement_num_0,1576307.88,5185212.61,182.26,,5
CPT_40360_measurement_num_0,1576328.91,5185212.13,178.12,,5
CPT_40363_measurement_num_0,1574483.72,5180506.45,178.23,,5
CPT_40364_measurement_num_0,1571212,5180815,181.05,,5
CPT_40365_measurement_num_0,1571193,5181978,174.99,,5
CPT_40370_measurement_num_0,1573634.38,5181949.56,184.08,,5
CPT_40371_measurement_num_0,1573656.38,5181941.56,186.52,,5
CPT_40378_measurement_num_0,1575705.59,5185889.15,175.39,,5
CPT_4037_measurement_num_0,1576922.68,5183671.71,183.83,,5
CPT_40381_measurement_num_0,1569481.17,5183430.37,138.62,,5
CPT_40386_measurement_num_0,1573505.78,5186582.3,190.95,,5
CPT_4038_measurement_num_0,1577167.82,5183029.99,177.99,,5
CPT_40394_measurement_num_0,1574183.87,5184058.56,173.32,,5
CPT_40397_measurement_num_0,1574402.59,5178619,146.18,,5
CPT_4039_measurement_num_0,1577172.13,5183172.78,183.64,,5
CPT_40400_measurement_num_0,1576298.62,5186212.67,172.52,,5
CPT_4042_measurement_num_0,1577004.07,5183193.45,170.32,,5
CPT_4043_measurement_num_0,1577021.49,5183165.02,178.25,,5
CPT_4044_measurement_num_0,1576844.94,5183223.66,181.33,,5
CPT_40453_measurement_num_0,1576567.94,5185420.54,176.07,,5
CPT_4045_measurement_num_0,1577018.57,5182973.61,179.01,,5
CPT_40474_measurement_num_0,1578212,5182613,183.7,,5
CPT_40476_measurement_num_0,1574403,5183688,176.48,,5
CPT_40477_measurement_num_0,1574436,5183683,165.92,,5
CPT_4047_measurement_num_0,1577051.59,5183662.65,183.25,,5
CPT_40480_measurement_num_0,1570490.86,5181157.8,162.44,,5
CPT_40483_measurement_num_0,1570539.19,5181137.25,157.37,,5
CPT_40484_measurement_num_0,1570555.52,5181136.43,158.51,,5
CPT_40490_measurement_num_0,1571033.62,5179696.38,133.55,,5
CPT_40491_measurement_num_0,1578959.24,5179404.35,174.78,,5
CPT_40492_measurement_num_0,1578949.94,5179408.32,168.87,,5
CPT_40496_measurement_num_0,1578295.87,5180922.98,179.1,,5
CPT_40497_measurement_num_0,1578283.32,5180928.38,177.04,,5
CPT_40498_measurement_num_0,1578277.62,5180916.59,180.92,,5
CPT_40499_measurement_num_0,1575697.27,5185861.58,172.96,,5
CPT_404_measurement_num_0,1571873.94,5180860.88,156.92,,5
CPT_40500_measurement_num_0,1575709.22,5185867.62,167.73,,5
CPT_40501_measurement_num_0,1575719.54,5185854.21,163.98,,5
CPT_40502_measurement_num_0,1576704.01,5185569.94,174.1,,5
CPT_40503_measurement_num_0,1576727.24,5185563.36,176.38,,5
CPT_40504_measurement_num_0,1576720.33,5185574.66,176.63,,5
CPT_40508_measurement_num_0,1572419.95,5176346.4,124.78,,5
CPT_4050_measurement_num_0,1576855.04,5183203.88,181.03,,5
CPT_40510_measurement_num_0,1575573.08,5183247.79,174.94,,5
CPT_40519_measurement_num_0,1576332.9,5185615.96,171.82,,5
CPT_4051_measurement_num_0,1577112.34,5183762.26,188.14,,5
CPT_40521_measurement_num_0,1572470.87,5178689.44,154.26,,5
CPT_40522_measurement_num_0,1575507.11,5191190.59,183.24,,5
CPT_40526_measurement_num_0,1571830.83,5182037.15,143.6,,5
CPT_40527_measurement_num_0,1571809.26,5182035.4,144.54,,5
CPT_40529_measurement_num_0,1571812.28,5182047.74,135.32,,5
CPT_4052_measurement_num_0,1576941.19,5183539.53,167.01,,5
CPT_40531_measurement_num_0,1571824.97,5182047.57,141.01,,5
CPT_40548_measurement_num_0,1571810.94,5182211.21,141.3,,5
CPT_40549_measurement_num_0,1571832.44,5182212.19,145.34,,5
CPT_40556_measurement_num_0,1577080.02,5184010.63,169.82,,5
CPT_4055_measurement_num_0,1576846.9,5183266.16,174.81,,5
CPT_40561_measurement_num_0,1576234.6,5185514.88,167.02,,5
CPT_40575_measurement_num_0,1571790.01,5181923.37,150.83,,5
CPT_40576_measurement_num_0,1571792.08,5181910.05,147.61,,5
CPT_40598_measurement_num_0,1572895.37,5179640.62,165.74,,5
CPT_40599_measurement_num_0,1572892.25,5179651.27,169.8,,5
CPT_4059_measurement_num_0,1577171.08,5183060.25,181.75,,5
CPT_40600_measurement_num_0,1572906.6,5179659.88,174.25,,5
CPT_40607_measurement_num_0,1573963.32,5180046.22,183.89,,5
CPT_40639_measurement_num_0,1569984.68,5179277.89,146.58,,5
CPT_40643_measurement_num_0,1569985.15,5179273.58,145.89,,5
CPT_40658_measurement_num_0,1569968.09,5179273.81,154.99,,5
CPT_40659_measurement_num_0,1569949.72,5179267.86,153.17,,5
CPT_40667_measurement_num_0,1578744.51,5177354.84,167.38,,5
CPT_40668_measurement_num_0,1578741.09,5177364.6,168.37,,5
CPT_40669_measurement_num_0,1578748.08,5177375.73,174.99,,5
CPT_40670_measurement_num_0,1578843.81,5177191.89,166.02,,5
CPT_40671_measurement_num_0,1578842.3,5177182.11,161.97,,5
CPT_40672_measurement_num_0,1578857.38,5177191.38,161.23,,5
CPT_40679_measurement_num_0,1578882.41,5176808.97,166.01,,5
CPT_4067_measurement_num_0,1576934.83,5183230.45,162.32,,5
CPT_40682_measurement_num_0,1572433,5178739,141.2,,5
CPT_40683_measurement_num_0,1572422,5178722,144.88,,5
CPT_40684_measurement_num_0,1572420,5178713,150.21,,5
CPT_4069_measurement_num_0,1576859.96,5183397.56,176.87,,5
